datetime,uid,date,day_slot,is_randomized,avail,send,returned_message,response,activity,location,weather,temperature,jbsteps30pre,study_day,is_weekday
2015-12-15 21:30:00,26,2015-12-15,4,True,True,1,Scientific studies show that walking more leads to better sleep Help yourself sleep by taking a few more steps right now,good,STILL,University,Overcast,temp_cool,386.0,43,True
2015-12-03 17:30:00,27,2015-12-03,2,False,True,0,donotnotify,no_send,STILL,University,MostlyCloudy,temp_cold,1453.0,1,True
2015-12-03 23:00:00,27,2015-12-03,4,False,True,0,donotnotify,no_send,STILL,Restaurant,MostlyCloudy,temp_cold,0.0,1,True
2015-12-04 00:30:00,27,2015-12-04,5,True,True,1,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,good,STILL,Restaurant,Overcast,temp_cold,55.0,2,True
2015-12-04 13:20:00,27,2015-12-04,1,True,True,1,The morning is a great time to be active How about a walk around the outside of your building before settling in at your desk,bad,STILL,Park,Overcast,temp_cold,0.0,2,True
2015-12-04 17:30:00,27,2015-12-04,2,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,good,STILL,Restaurant,Overcast,temp_cool,268.0,2,True
2015-12-04 23:00:00,27,2015-12-04,4,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,Park,Clear,temp_cool,104.0,2,True
2015-12-05 00:30:00,27,2015-12-05,5,False,True,0,donotnotify,no_send,STILL,Park,Clear,temp_cold,0.0,3,False
2015-12-05 13:20:00,27,2015-12-05,1,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,STILL,Park,Fog,temp_cold,0.0,3,False
2015-12-05 17:30:00,27,2015-12-05,2,True,True,1,Remember to spend time with friends loved ones who might want to join you for a walk right now,good,STILL,Park,Overcast,temp_cold,37.0,3,False
2015-12-05 19:30:00,27,2015-12-05,3,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,STILL,Park,Overcast,temp_cold,300.0,3,False
2015-12-05 23:00:00,27,2015-12-05,4,True,True,1,Rough weather today What indoor activities might keep you moving this evening Bowling Roller skating Indoor pool,no_response,STILL,Park,Overcast,temp_cold,1419.0,3,False
2015-12-06 00:30:00,27,2015-12-06,5,False,True,0,donotnotify,no_send,STILL,Park,Overcast,temp_cold,196.0,4,False
2015-12-06 13:20:00,27,2015-12-06,1,False,True,0,donotnotify,no_send,STILL,Park,Fog,temp_cold,0.0,4,False
2015-12-06 17:30:00,27,2015-12-06,2,False,False,0,donotnotify,no_send,ON_MOVE,FurnitureStore,Fog,temp_cold,1178.0,4,False
2015-12-07 00:30:00,27,2015-12-07,5,True,True,1,Planning to watch TV tonight Taking a walk even 5 minutes before the show will help you relax unwind,no_response,STILL,Park,Fog,temp_cold,154.0,5,True
2015-12-07 13:20:00,27,2015-12-07,1,True,True,1,Can you take a 5 minute break Even 5 minutes of walking can significantly improve health Our bodies are made to move,bad,STILL,Park,Clear,temp_cold,0.0,5,True
2015-12-07 17:30:00,27,2015-12-07,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,no_response,STILL,Park,Clear,temp_cool,208.0,5,True
2015-12-07 23:00:00,27,2015-12-07,4,True,True,1,How long has it been since you last moved Can you stand up from your desk take a short walk break right now,no_response,STILL,Work,Fog,temp_cold,21.0,5,True
2015-12-08 00:30:00,27,2015-12-08,5,False,False,0,donotnotify,no_send,ON_MOVE,Store,Fog,temp_cold,2182.0,6,True
2015-12-08 13:20:00,27,2015-12-08,1,False,True,0,donotnotify,no_send,STILL,Park,Fog,temp_cold,38.0,6,True
2015-12-08 17:30:00,27,2015-12-08,2,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_cold,23.0,6,True
2015-12-08 19:30:00,27,2015-12-08,3,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_cool,20.0,6,True
2015-12-08 23:00:00,27,2015-12-08,4,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_cold,0.0,6,True
2015-12-09 00:30:00,27,2015-12-09,5,True,True,1,Feeling thirsty You might already be dehydrated Help your body out by finding a fountain or getting a glass of water,no_response,STILL,Work,Clear,temp_cold,383.0,7,True
2015-12-09 17:30:00,27,2015-12-09,2,False,True,0,donotnotify,no_send,STILL,Park,Overcast,temp_cool,461.0,7,True
2015-12-09 19:30:00,27,2015-12-09,3,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,Work,Overcast,temp_cool,0.0,7,True
2015-12-09 23:00:00,27,2015-12-09,4,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,University,Clear,temp_cool,285.0,7,True
2015-12-10 00:30:00,27,2015-12-10,5,True,True,1,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,bad,STILL,University,Clear,temp_cool,135.0,8,True
2015-12-10 13:20:00,27,2015-12-10,1,True,True,1,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,good,STILL,Park,Clear,temp_cold,0.0,8,True
2015-12-10 17:30:00,27,2015-12-10,2,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_cool,20.0,8,True
2015-12-10 19:30:00,27,2015-12-10,3,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_cool,99.0,8,True
2015-12-10 23:00:00,27,2015-12-10,4,True,True,1,Youll appreciate tonights dinner even more if you power through a 15minute walk beforehand,no_response,STILL,Work,Clear,temp_cool,64.0,8,True
2015-12-11 00:30:00,27,2015-12-11,5,True,True,1,What would it take for you to get a 1520 minute walk in this evening How could you make that happen,good,STILL,Work,Clear,temp_cool,0.0,9,True
2015-12-11 13:20:00,27,2015-12-11,1,False,True,0,donotnotify,no_send,STILL,Park,Clear,temp_cool,278.0,9,True
2015-12-11 17:30:00,27,2015-12-11,2,True,True,1,Do a quick body assessment how do your muscles feel Could you fit in a walk to from the nearest green space,good,STILL,University,Clear,temp_cool,1088.0,9,True
2015-12-11 19:30:00,27,2015-12-11,3,True,True,1,The office can be stuffy Could you go for a walk to get some fresh air,no_response,STILL,Work,Clear,temp_mild,133.0,9,True
2015-12-11 23:00:00,27,2015-12-11,4,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Clear,temp_cool,696.0,9,True
2015-12-12 00:30:00,27,2015-12-12,5,True,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a 10 minute walk,bad,STILL,Park,Clear,temp_cool,84.0,10,False
2015-12-12 13:20:00,27,2015-12-12,1,True,True,1,Busy weekend We can help you plan ahead Where might you find a few 1015 minute slots for walks,no_response,STILL,Park,Overcast,temp_cool,0.0,10,False
2015-12-12 17:30:00,27,2015-12-12,2,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,STILL,Park,Overcast,temp_cool,443.0,10,False
2015-12-12 19:30:00,27,2015-12-12,3,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,good,STILL,Park,Fog,temp_mild,53.0,10,False
2015-12-12 23:00:00,27,2015-12-12,4,True,True,1,How about taking a few laps at the mall this weekend Maybe its a clich but heysteps are steps,bad,STILL,Park,Overcast,temp_mild,41.0,10,False
2015-12-13 00:30:00,27,2015-12-13,5,True,True,1,Its a great evening for a walk How about going for a stroll,good,STILL,Park,MostlyCloudy,temp_cool,0.0,11,False
2015-12-13 13:20:00,27,2015-12-13,1,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,STILL,Park,MostlyCloudy,temp_cool,0.0,11,False
2015-12-13 19:30:00,27,2015-12-13,3,True,True,1,A clean living space a healthy body Sure Can you spend 5 minutes right now tidying your office or workspace,good,STILL,Work,PartlyCloudy,temp_mild,0.0,11,False
2015-12-13 23:00:00,27,2015-12-13,4,False,False,0,donotnotify,no_send,ON_MOVE,FurnitureStore,PartlyCloudy,temp_mild,449.0,11,False
2015-12-14 00:30:00,27,2015-12-14,5,True,False,0,donotnotify,no_send,ON_MOVE,Park,Overcast,temp_cool,0.0,12,True
2015-12-14 13:20:00,27,2015-12-14,1,False,True,0,donotnotify,no_send,STILL,Park,Overcast,temp_cool,29.0,12,True
2015-12-14 17:30:00,27,2015-12-14,2,True,True,1,Why not use your lunch hour to walk to your favorite healthy lunch spot,bad,STILL,Work,Rain,temp_cool,0.0,12,True
2015-12-14 19:30:00,27,2015-12-14,3,True,True,2,Hard day at work How about getting up stretching those arms and legs,good,STILL,Work,Overcast,temp_cool,68.0,12,True
2015-12-14 23:00:00,27,2015-12-14,4,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,Work,Overcast,temp_cool,25.0,12,True
2015-12-15 00:30:00,27,2015-12-15,5,False,False,0,donotnotify,no_send,ON_MOVE,University,Overcast,temp_cool,302.0,13,True
2015-12-15 13:20:00,27,2015-12-15,1,False,True,0,donotnotify,no_send,STILL,Park,Overcast,temp_cool,0.0,13,True
2015-12-15 17:30:00,27,2015-12-15,2,True,True,1,Taking a short stroll after lunch can really help your digestion Are you able to fit in 10 minutes of movement right now,bad,STILL,Restaurant,Overcast,temp_cool,0.0,13,True
2015-12-15 19:30:00,27,2015-12-15,3,True,True,1,Feeling a little vitamin D deprived Taking a walk now would brighten the rest of your day,bad,STILL,Work,Overcast,temp_cool,724.0,13,True
2015-12-15 23:00:00,27,2015-12-15,4,True,True,1,Its important to hydrate If you walk to the water fountain now you can refill your bottle while also stretching your legs,bad,STILL,Work,Overcast,temp_cold,0.0,13,True
2015-12-16 00:30:00,27,2015-12-16,5,False,True,0,donotnotify,no_send,STILL,Restaurant,Overcast,temp_cold,1628.0,14,True
2015-12-16 13:20:00,27,2015-12-16,1,True,True,2,Taking the bus this AM How about walking to a stop a few blocks away Its great to get the blood flowing before a busy day,bad,STILL,Park,Overcast,temp_cool,0.0,14,True
2015-12-16 17:30:00,27,2015-12-16,2,True,True,1,Your body is awesome How about expressing your gratitude with a 30 minute walk today,no_response,STILL,Restaurant,Overcast,temp_cool,284.0,14,True
2015-12-17 00:30:00,27,2015-12-17,5,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,Store,Overcast,temp_cool,933.0,15,True
2015-12-17 13:20:00,27,2015-12-17,1,True,True,2,Good morning When you get to work try stretching your legs for a minute or two before sitting down at your desk,good,STILL,Park,Overcast,temp_cold,46.0,15,True
2015-12-17 17:30:00,27,2015-12-17,2,True,True,1,Intraoffice communication is important How about walking to a coworkers desk asking for some workrelated advice,good,STILL,Work,Overcast,temp_cold,0.0,15,True
2015-12-17 19:30:00,27,2015-12-17,3,True,True,2,Time for a few light stretches Start at your head work all the way down to your toes It will energize you for the rest of the work day,good,STILL,Work,Overcast,temp_cold,13.0,15,True
2015-12-17 23:00:00,27,2015-12-17,4,True,False,0,donotnotify,no_send,ON_MOVE,Work,Overcast,temp_cold,4.0,15,True
2015-12-18 00:30:00,27,2015-12-18,5,True,True,1,How could you get some steps right now Dancing Walking in place Maybe a jaunt outside,good,STILL,Restaurant,Overcast,temp_cold,0.0,16,True
2015-12-18 13:20:00,27,2015-12-18,1,True,True,1,Did you know walking helps with stress increases creativity Where will you walk today,bad,STILL,Park,Clear,temp_cold,0.0,16,True
2015-12-18 17:30:00,27,2015-12-18,2,False,True,0,donotnotify,no_send,STILL,Restaurant,Overcast,temp_cold,0.0,16,True
2015-12-18 19:30:00,27,2015-12-18,3,True,True,1,The weather isnt cooperating How might you get a walk in today anyway,good,STILL,Store,Overcast,temp_cold,873.0,16,True
2015-12-19 00:30:00,27,2015-12-19,5,False,False,0,donotnotify,no_send,ON_MOVE,FurnitureStore,Overcast,temp_cold,271.0,17,False
2015-12-19 13:20:00,27,2015-12-19,1,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,STILL,Park,Overcast,temp_cold,0.0,17,False
2015-12-19 17:30:00,27,2015-12-19,2,False,False,0,donotnotify,no_send,ON_MOVE,Park,Overcast,temp_cold,344.0,17,False
2015-12-19 19:30:00,27,2015-12-19,3,True,True,1,How could you get some steps right now Dancing Walking in place Maybe a jaunt outside,bad,STILL,Work,Overcast,temp_cold,141.0,17,False
2015-12-19 23:00:00,27,2015-12-19,4,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_cold,0.0,17,False
2015-12-20 00:30:00,27,2015-12-20,5,False,True,0,donotnotify,no_send,STILL,Restaurant,Clear,temp_cold,150.0,18,False
2015-12-20 13:20:00,27,2015-12-20,1,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,STILL,Park,Clear,temp_freezing,0.0,18,False
2015-12-20 17:30:00,27,2015-12-20,2,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,STILL,Work,Clear,temp_cold,0.0,18,False
2015-12-20 19:30:00,27,2015-12-20,3,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_cool,0.0,18,False
2015-12-20 23:00:00,27,2015-12-20,4,True,False,0,donotnotify,no_send,ON_MOVE,Store,Clear,temp_cool,283.0,18,False
2015-12-21 00:30:00,27,2015-12-21,5,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,bad,STILL,Park,Clear,temp_cool,0.0,19,True
2015-12-21 13:20:00,27,2015-12-21,1,True,True,1,How much more productive would you feel for the rest of the day if you took a 10 minute walk now,good,STILL,Park,Rain,temp_cold,1.0,19,True
2015-12-21 17:30:00,27,2015-12-21,2,False,True,0,donotnotify,no_send,STILL,Work,Rain,temp_cool,0.0,19,True
2015-12-21 19:30:00,27,2015-12-21,3,True,True,1,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,good,STILL,Work,Overcast,temp_cool,1275.0,19,True
2015-12-21 23:00:00,27,2015-12-21,4,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_cool,0.0,19,True
2015-12-22 00:30:00,27,2015-12-22,5,False,True,0,donotnotify,no_send,STILL,Park,Overcast,temp_cool,348.0,20,True
2015-12-22 13:20:00,27,2015-12-22,1,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,bad,STILL,Park,Fog,temp_cool,0.0,20,True
2015-12-22 23:00:00,27,2015-12-22,4,True,True,2,Feeling thirsty Your body craves water Why dont you head over to the water cooler for a quick pickmeup,good,STILL,Work,Clear,temp_cool,0.0,20,True
2015-12-23 00:30:00,27,2015-12-23,5,True,True,1,How do you feel on days you dont walk What could you do to fit in a walk even 510 minutes tonight,good,STILL,Restaurant,Overcast,temp_cool,309.0,21,True
2015-12-23 13:20:00,27,2015-12-23,1,True,True,2,Good morning When you get to work how about going for a 510 minute walk before settling in at your desk,no_response,STILL,Park,Overcast,temp_cool,0.0,21,True
2015-12-23 19:30:00,27,2015-12-23,3,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Rain,temp_cool,2102.0,21,True
2015-12-23 23:00:00,27,2015-12-23,4,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,Park,Overcast,temp_mild,126.0,21,True
2015-12-24 00:30:00,27,2015-12-24,5,True,True,2,Need to decompress after a long day A 1520 minute walk might help,good,STILL,Park,Rain,temp_cool,0.0,22,True
2015-12-24 13:20:00,27,2015-12-24,1,False,True,0,donotnotify,no_send,STILL,Restaurant,PartlyCloudy,temp_cool,298.0,22,True
2015-12-24 20:30:00,27,2015-12-24,2,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Overcast,temp_cool,83.0,22,True
2015-12-24 22:30:00,27,2015-12-24,3,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,no_response,STILL,Restaurant,Overcast,temp_cold,288.0,22,True
2015-12-25 16:20:00,27,2015-12-25,1,False,True,0,donotnotify,no_send,STILL,Healthcare,Overcast,temp_cold,4.0,23,True
2015-12-25 20:30:00,27,2015-12-25,2,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_cold,89.0,23,True
2015-12-25 22:30:00,27,2015-12-25,3,True,False,0,donotnotify,no_send,ON_MOVE,Store,Overcast,temp_cold,95.0,23,True
2015-12-26 03:30:00,27,2015-12-26,5,False,True,0,donotnotify,no_send,STILL,Store,MostlyCloudy,temp_cold,157.0,24,False
2015-12-26 16:20:00,27,2015-12-26,1,True,True,1,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,STILL,Store,Clear,temp_cold,0.0,24,False
2015-12-26 20:30:00,27,2015-12-26,2,True,True,2,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,good,STILL,Healthcare,Clear,temp_cold,0.0,24,False
2015-12-26 22:30:00,27,2015-12-26,3,True,True,1,The weather is beautiful Dont believe us Well head outside see for yourself,no_response,STILL,Store,PartlyCloudy,temp_cold,0.0,24,False
2015-12-27 02:00:00,27,2015-12-27,4,True,True,1,Planning to watch TV tonight Taking a walk even 5 minutes before the show will help you relax unwind,good,STILL,Healthcare,Overcast,temp_cold,0.0,25,False
2015-12-27 03:30:00,27,2015-12-27,5,True,True,1,Its not too late Do you have time to take a friend or family member for a walk in the park this weekend Its a great way to connect,bad,STILL,Healthcare,Overcast,temp_cold,24.0,25,False
2015-12-27 16:20:00,27,2015-12-27,1,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,Store,Overcast,temp_cold,0.0,25,False
2015-12-27 20:30:00,27,2015-12-27,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,good,STILL,Healthcare,Rain,temp_cold,0.0,25,False
2015-12-27 22:30:00,27,2015-12-27,3,True,True,2,Wheres the most beautiful spot in your town Could you walk or bike there Or drive but then get out of your car explore,good,STILL,Restaurant,Rain,temp_cold,94.0,25,False
2015-12-28 02:00:00,27,2015-12-28,4,False,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Rain,temp_cold,202.0,26,True
2015-12-28 16:20:00,27,2015-12-28,1,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_cold,0.0,26,True
2015-12-28 20:30:00,27,2015-12-28,2,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_cold,36.0,26,True
2015-12-28 22:30:00,27,2015-12-28,3,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,Store,Overcast,temp_cool,11.0,26,True
2015-12-29 02:00:00,27,2015-12-29,4,False,False,0,donotnotify,no_send,ON_MOVE,Store,Overcast,temp_cold,0.0,27,True
2015-12-29 03:30:00,27,2015-12-29,5,True,True,1,Hows the weather Not too bad Good enough for a 5 minute brisk walk Those steps add up,good,STILL,Restaurant,Overcast,temp_cold,0.0,27,True
2015-12-29 16:20:00,27,2015-12-29,1,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_cold,0.0,27,True
2015-12-29 20:30:00,27,2015-12-29,2,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_cool,207.0,27,True
2015-12-30 16:20:00,27,2015-12-30,1,False,True,0,donotnotify,no_send,STILL,Store,Clear,temp_cold,0.0,28,True
2015-12-30 20:30:00,27,2015-12-30,2,True,False,0,donotnotify,no_send,ON_MOVE,Park,PartlyCloudy,temp_cold,77.0,28,True
2015-12-30 22:30:00,27,2015-12-30,3,False,False,0,donotnotify,no_send,ON_MOVE,Store,PartlyCloudy,temp_cold,0.0,28,True
2015-12-31 02:00:00,27,2015-12-31,4,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Clear,temp_cold,269.0,29,True
2015-12-31 03:30:00,27,2015-12-31,5,False,True,0,donotnotify,no_send,STILL,ClothingStore,Clear,temp_cold,0.0,29,True
2015-12-31 16:20:00,27,2015-12-31,1,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,FurnitureStore,Clear,temp_cold,0.0,29,True
2015-12-31 20:30:00,27,2015-12-31,2,False,True,0,donotnotify,no_send,STILL,FurnitureStore,Clear,temp_cold,602.0,29,True
2015-12-31 22:30:00,27,2015-12-31,3,True,False,0,donotnotify,no_send,ON_MOVE,FurnitureStore,Clear,temp_cold,22.0,29,True
2016-01-01 02:00:00,27,2016-01-01,4,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,FurnitureStore,Clear,temp_cold,281.0,30,True
2016-01-01 03:30:00,27,2016-01-01,5,True,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a 10 minute walk,bad,STILL,FurnitureStore,Clear,temp_cold,0.0,30,True
2016-01-01 16:20:00,27,2016-01-01,1,True,True,1,Can you take a detour fit in 500 steps before your next task Give yourself some energy for the rest of the day,bad,STILL,FurnitureStore,Clear,temp_cold,0.0,30,True
2016-01-01 20:30:00,27,2016-01-01,2,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,STILL,FurnitureStore,Clear,temp_cold,4.0,30,True
2016-01-01 22:30:00,27,2016-01-01,3,True,True,1,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,good,STILL,FurnitureStore,Clear,temp_cold,426.0,30,True
2016-01-02 02:00:00,27,2016-01-02,4,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,FurnitureStore,Clear,temp_cold,15.0,31,False
2016-01-02 03:30:00,27,2016-01-02,5,True,True,1,Can you take a 5 minute break Even 5 minutes of walking can significantly improve health Our bodies are made to move,bad,STILL,FurnitureStore,Clear,temp_cold,0.0,31,False
2016-01-02 16:20:00,27,2016-01-02,1,True,True,1,So the weather outside is frightful but its always 68 sunny at the mall How about taking a stroll through the galleria,bad,STILL,FurnitureStore,Clear,temp_cold,0.0,31,False
2016-01-02 20:30:00,27,2016-01-02,2,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,FurnitureStore,Clear,temp_cold,98.0,31,False
2016-01-02 22:30:00,27,2016-01-02,3,True,True,1,Hey you Have you been sitting for a while How about standing up stretching your legs,good,STILL,Store,PartlyCloudy,temp_cold,0.0,31,False
2016-01-03 03:30:00,27,2016-01-03,5,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,FurnitureStore,Clear,temp_cold,57.0,32,False
2016-01-03 16:20:00,27,2016-01-03,1,True,True,2,We know the snows not always fun but health maintenance shouldnt take a holiday Grab some gloves brave a frosty walk,bad,STILL,FurnitureStore,Overcast,temp_cold,0.0,32,False
2016-01-03 20:30:00,27,2016-01-03,2,False,True,0,donotnotify,no_send,STILL,Restaurant,Overcast,temp_cold,70.0,32,False
2016-01-03 22:30:00,27,2016-01-03,3,True,True,2,Youve been sitting for a whilewhy not take a quick break Find the best window on your floor watch the snow for a bit,good,STILL,ClothingStore,Overcast,temp_cold,306.0,32,False
2016-01-04 02:00:00,27,2016-01-04,4,False,True,0,donotnotify,no_send,STILL,ClothingStore,Snow,temp_cold,85.0,33,True
2016-01-04 03:30:00,27,2016-01-04,5,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,STILL,ClothingStore,Snow,temp_cold,0.0,33,True
2016-01-04 16:20:00,27,2016-01-04,1,False,True,0,donotnotify,no_send,STILL,FurnitureStore,Overcast,temp_cold,0.0,33,True
2016-01-04 20:30:00,27,2016-01-04,2,True,True,1,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,good,STILL,FurnitureStore,Overcast,temp_cold,98.0,33,True
2016-01-04 22:30:00,27,2016-01-04,3,False,True,0,donotnotify,no_send,STILL,Restaurant,Overcast,temp_cold,126.0,33,True
2016-01-05 02:00:00,27,2016-01-05,4,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,STILL,Restaurant,Overcast,temp_cold,0.0,34,True
2016-01-05 03:30:00,27,2016-01-05,5,True,True,1,Walking could help organize your thoughts get the creative juices flowing What problem could you solve during a short walk,no_response,STILL,Transit,Overcast,temp_cold,0.0,34,True
2016-01-05 13:20:00,27,2016-01-05,1,True,True,1,Busy day We can help you plan ahead Where might you find a 1015 minute slot for a walk,good,STILL,Park,Clear,temp_freezing,127.0,34,True
2016-01-05 17:30:00,27,2016-01-05,2,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,bad,STILL,Park,Clear,temp_cold,25.0,34,True
2016-01-05 19:30:00,27,2016-01-05,3,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,Park,Clear,temp_cold,0.0,34,True
2016-01-05 23:00:00,27,2016-01-05,4,False,True,0,donotnotify,no_send,STILL,Park,Clear,temp_cold,0.0,34,True
2016-01-06 00:30:00,27,2016-01-06,5,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Clear,temp_freezing,632.0,35,True
2016-01-10 13:20:00,27,2016-01-10,1,True,True,1,Busy day We can help you plan ahead Where might you find a 1015 minute slot for a walk,no_response,STILL,Park,Snow,temp_cold,0.0,39,False
2016-01-10 17:30:00,27,2016-01-10,2,True,True,1,Abe Lincoln said I walk slowly but I never walk backward Channel Abe find your own rhythm today,bad,STILL,Park,Fog,temp_cold,1348.0,39,False
2016-01-10 19:30:00,27,2016-01-10,3,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,Restaurant,Snow,temp_cold,58.0,39,False
2016-01-10 23:00:00,27,2016-01-10,4,True,True,1,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,good,STILL,Park,Fog,temp_freezing,42.0,39,False
2016-01-11 00:30:00,27,2016-01-11,5,True,True,1,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,no_response,STILL,Park,Snow,temp_freezing,0.0,40,True
2016-01-11 13:20:00,27,2016-01-11,1,False,True,0,donotnotify,no_send,STILL,Park,Overcast,temp_freezing,0.0,40,True
2016-01-11 17:30:00,27,2016-01-11,2,True,True,1,Make increasing your step count a priority soon it will become a habit Can you spend 10 minutes walking now,bad,STILL,Park,PartlyCloudy,temp_freezing,0.0,40,True
2016-01-11 19:30:00,27,2016-01-11,3,False,False,0,donotnotify,no_send,ON_MOVE,Gym,MostlyCloudy,temp_freezing,1060.0,40,True
2016-01-12 00:30:00,27,2016-01-12,5,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Overcast,temp_freezing,588.0,41,True
2016-01-12 13:20:00,27,2016-01-12,1,False,True,0,donotnotify,no_send,STILL,Park,Snow,temp_freezing,0.0,41,True
2016-01-12 23:00:00,27,2016-01-12,4,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,Park,Snow,temp_freezing,0.0,41,True
2016-01-13 00:30:00,27,2016-01-13,5,True,True,1,Rough weather today What indoor activities might keep you moving this evening Bowling Roller skating Indoor pool,bad,STILL,Park,Snow,temp_freezing,81.0,42,True
2016-01-13 19:30:00,27,2016-01-13,3,False,True,0,donotnotify,no_send,STILL,Work,MostlyCloudy,temp_freezing,33.0,42,True
2016-01-14 13:20:00,27,2016-01-14,1,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,bad,STILL,Park,Overcast,temp_freezing,0.0,43,True
2016-01-14 17:30:00,27,2016-01-14,2,False,True,0,donotnotify,no_send,STILL,Park,PartlyCloudy,temp_cold,0.0,43,True
2015-10-22 22:00:00,28,2015-10-22,4,True,True,1,Its a lovely evening Why not embrace the calm with a walk outside,good,STILL,Home,Clear,temp_mild,435.0,1,True
2015-10-22 23:30:00,28,2015-10-22,5,True,False,0,donotnotify,no_send,ON_MOVE,Park,Clear,temp_cool,3510.0,1,True
